timestamp_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,udp_host,udp_port,raw_line
2026-07-12T16:59:04.424946+00:00,1,,,524,0,12000,500,6000,hd,0,52,52,127.0.0.1,5005,"p3,seq=00524,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=52,raw=00"
2026-07-12T16:59:05.431101+00:00,1,,0,525,0,12000,500,6000,hd,0,53,53,127.0.0.1,5005,"p3,seq=00525,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=53,raw=00"
2026-07-12T16:59:06.436945+00:00,1,,0,526,0,12000,500,6000,hd,0,50,50,127.0.0.1,5005,"p3,seq=00526,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=50,raw=00"
2026-07-12T16:59:07.443923+00:00,1,,0,527,0,12000,500,6000,hd,0,51,51,127.0.0.1,5005,"p3,seq=00527,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=51,raw=00"
2026-07-12T16:59:08.450002+00:00,1,,0,528,0,12000,500,6000,hd,0,4E,4E,127.0.0.1,5005,"p3,seq=00528,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4E,raw=00"
2026-07-12T16:59:09.462926+00:00,1,,0,529,0,12000,500,6000,hd,0,4F,4F,127.0.0.1,5005,"p3,seq=00529,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4F,raw=00"
2026-07-12T16:59:10.468633+00:00,1,,0,530,0,12000,500,6000,hd,0,4C,4C,127.0.0.1,5005,"p3,seq=00530,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4C,raw=00"
2026-07-12T16:59:11.474914+00:00,1,,0,531,0,12000,500,6000,hd,0,4D,4D,127.0.0.1,5005,"p3,seq=00531,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4D,raw=00"
2026-07-12T16:59:12.481712+00:00,1,,0,532,0,12000,500,6000,hd,0,4A,4A,127.0.0.1,5005,"p3,seq=00532,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4A,raw=00"
2026-07-12T16:59:13.488602+00:00,1,,0,533,0,12000,500,6000,hd,0,4B,4B,127.0.0.1,5005,"p3,seq=00533,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4B,raw=00"
2026-07-12T16:59:14.500088+00:00,1,,0,534,0,12000,500,6000,hd,0,48,48,127.0.0.1,5005,"p3,seq=00534,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=48,raw=00"
2026-07-12T16:59:15.504963+00:00,1,,0,535,0,12000,500,6000,hd,0,49,49,127.0.0.1,5005,"p3,seq=00535,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=49,raw=00"
2026-07-12T16:59:16.511906+00:00,1,,0,536,0,12000,500,6000,hd,0,46,46,127.0.0.1,5005,"p3,seq=00536,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=46,raw=00"
2026-07-12T16:59:17.518878+00:00,1,,0,537,0,12000,500,6000,hd,0,47,47,127.0.0.1,5005,"p3,seq=00537,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=47,raw=00"
2026-07-12T16:59:18.524863+00:00,1,,0,538,0,12000,500,6000,hd,0,44,44,127.0.0.1,5005,"p3,seq=00538,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=44,raw=00"
2026-07-12T16:59:19.536687+00:00,1,,0,539,0,12000,500,6000,hd,0,45,45,127.0.0.1,5005,"p3,seq=00539,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=45,raw=00"
2026-07-12T16:59:20.542856+00:00,1,,0,540,0,12000,500,6000,hd,0,42,42,127.0.0.1,5005,"p3,seq=00540,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=42,raw=00"
2026-07-12T16:59:21.548917+00:00,1,,0,541,0,12000,500,6000,hd,0,43,43,127.0.0.1,5005,"p3,seq=00541,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=43,raw=00"
2026-07-12T16:59:22.555255+00:00,1,,0,542,0,12000,500,6000,hd,0,40,40,127.0.0.1,5005,"p3,seq=00542,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=40,raw=00"
2026-07-12T16:59:23.563664+00:00,1,,0,543,0,12000,500,6000,hd,0,41,41,127.0.0.1,5005,"p3,seq=00543,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=41,raw=00"
2026-07-12T16:59:24.575153+00:00,1,,0,544,0,12000,500,6000,hd,0,7E,7E,127.0.0.1,5005,"p3,seq=00544,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7E,raw=00"
2026-07-12T16:59:25.579398+00:00,1,,0,545,0,12000,500,6000,hd,0,7F,7F,127.0.0.1,5005,"p3,seq=00545,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7F,raw=00"
2026-07-12T16:59:26.585254+00:00,1,,0,546,0,12000,500,6000,hd,0,7C,7C,127.0.0.1,5005,"p3,seq=00546,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7C,raw=00"
2026-07-12T16:59:27.595501+00:00,1,,0,547,0,12000,500,6000,hd,0,7D,7D,127.0.0.1,5005,"p3,seq=00547,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7D,raw=00"
2026-07-12T16:59:28.598943+00:00,1,,0,548,0,12000,500,6000,hd,0,7A,7A,127.0.0.1,5005,"p3,seq=00548,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7A,raw=00"
2026-07-12T16:59:29.610273+00:00,1,,0,549,0,12000,500,6000,hd,0,7B,7B,127.0.0.1,5005,"p3,seq=00549,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7B,raw=00"
2026-07-12T16:59:30.616358+00:00,1,,0,550,0,12000,500,6000,hd,0,78,78,127.0.0.1,5005,"p3,seq=00550,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=78,raw=00"
2026-07-12T16:59:31.622165+00:00,1,,0,551,0,12000,500,6000,hd,0,79,79,127.0.0.1,5005,"p3,seq=00551,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=79,raw=00"
2026-07-12T16:59:32.628834+00:00,1,,0,552,0,12000,500,6000,hd,0,76,76,127.0.0.1,5005,"p3,seq=00552,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=76,raw=00"
2026-07-12T16:59:33.635842+00:00,1,,0,553,0,12000,500,6000,hd,0,77,77,127.0.0.1,5005,"p3,seq=00553,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=77,raw=00"
2026-07-12T16:59:34.647806+00:00,1,,0,554,0,12000,500,6000,hd,0,74,74,127.0.0.1,5005,"p3,seq=00554,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=74,raw=00"
2026-07-12T16:59:35.652760+00:00,1,,0,555,0,12000,500,6000,hd,0,75,75,127.0.0.1,5005,"p3,seq=00555,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=75,raw=00"
2026-07-12T16:59:36.660501+00:00,1,,0,556,0,12000,500,6000,hd,0,72,72,127.0.0.1,5005,"p3,seq=00556,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=72,raw=00"
2026-07-12T16:59:37.667200+00:00,1,,0,557,0,12000,500,6000,hd,0,73,73,127.0.0.1,5005,"p3,seq=00557,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=73,raw=00"
2026-07-12T16:59:38.676728+00:00,1,,0,558,0,12000,500,6000,hd,0,70,70,127.0.0.1,5005,"p3,seq=00558,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=70,raw=00"
2026-07-12T16:59:39.683344+00:00,1,,0,559,0,12000,500,6000,hd,0,71,71,127.0.0.1,5005,"p3,seq=00559,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=71,raw=00"
2026-07-12T16:59:40.689513+00:00,1,,0,560,0,12000,500,6000,hd,0,6E,6E,127.0.0.1,5005,"p3,seq=00560,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6E,raw=00"
2026-07-12T16:59:41.696366+00:00,1,,0,561,0,12000,500,6000,hd,0,6F,6F,127.0.0.1,5005,"p3,seq=00561,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6F,raw=00"
2026-07-12T16:59:42.701988+00:00,1,,0,562,0,12000,500,6000,hd,0,6C,6C,127.0.0.1,5005,"p3,seq=00562,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6C,raw=00"
2026-07-12T16:59:43.713368+00:00,1,,0,563,0,12000,500,6000,hd,0,6D,6D,127.0.0.1,5005,"p3,seq=00563,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6D,raw=00"
2026-07-12T16:59:44.722967+00:00,1,,0,564,0,12000,500,6000,hd,0,6A,6A,127.0.0.1,5005,"p3,seq=00564,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6A,raw=00"
2026-07-12T16:59:45.726500+00:00,1,,0,565,0,12000,500,6000,hd,0,6B,6B,127.0.0.1,5005,"p3,seq=00565,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6B,raw=00"
2026-07-12T16:59:46.732333+00:00,1,,0,566,0,12000,500,6000,hd,0,68,68,127.0.0.1,5005,"p3,seq=00566,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=68,raw=00"
2026-07-12T16:59:47.739343+00:00,1,,0,567,0,12000,500,6000,hd,0,69,69,127.0.0.1,5005,"p3,seq=00567,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=69,raw=00"
2026-07-12T16:59:48.750254+00:00,1,,0,568,0,12000,500,6000,hd,0,66,66,127.0.0.1,5005,"p3,seq=00568,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=66,raw=00"
2026-07-12T16:59:49.755949+00:00,1,,0,569,0,12000,500,6000,hd,0,67,67,127.0.0.1,5005,"p3,seq=00569,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=67,raw=00"
2026-07-12T16:59:50.762729+00:00,1,,0,570,0,12000,500,6000,hd,0,64,64,127.0.0.1,5005,"p3,seq=00570,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=64,raw=00"
2026-07-12T16:59:51.768670+00:00,1,,0,571,0,12000,500,6000,hd,0,65,65,127.0.0.1,5005,"p3,seq=00571,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=65,raw=00"
2026-07-12T16:59:52.782715+00:00,1,,0,572,0,12000,500,6000,hd,0,62,62,127.0.0.1,5005,"p3,seq=00572,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=62,raw=00"
2026-07-12T16:59:53.785565+00:00,1,,0,573,0,12000,500,6000,hd,0,63,63,127.0.0.1,5005,"p3,seq=00573,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=63,raw=00"
2026-07-12T16:59:54.793505+00:00,1,,0,574,0,12000,500,6000,hd,0,60,60,127.0.0.1,5005,"p3,seq=00574,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=60,raw=00"
2026-07-12T16:59:55.798699+00:00,1,,0,575,0,12000,500,6000,hd,0,61,61,127.0.0.1,5005,"p3,seq=00575,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=61,raw=00"
2026-07-12T16:59:56.806089+00:00,1,,0,576,0,12000,500,6000,hd,0,1E,1E,127.0.0.1,5005,"p3,seq=00576,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1E,raw=00"
2026-07-12T16:59:57.818763+00:00,1,,0,577,0,12000,500,6000,hd,0,1F,1F,127.0.0.1,5005,"p3,seq=00577,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1F,raw=00"
2026-07-12T16:59:58.822841+00:00,1,,0,578,0,12000,500,6000,hd,0,1C,1C,127.0.0.1,5005,"p3,seq=00578,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1C,raw=00"
2026-07-12T16:59:59.829086+00:00,1,,0,579,0,12000,500,6000,hd,0,1D,1D,127.0.0.1,5005,"p3,seq=00579,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1D,raw=00"
2026-07-12T17:00:00.836831+00:00,1,,0,580,0,12000,500,6000,hd,0,1A,1A,127.0.0.1,5005,"p3,seq=00580,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1A,raw=00"
2026-07-12T17:00:01.844220+00:00,1,,0,581,0,12000,500,6000,hd,0,1B,1B,127.0.0.1,5005,"p3,seq=00581,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=1B,raw=00"
2026-07-12T17:00:02.854657+00:00,1,,0,582,0,12000,500,6000,hd,0,18,18,127.0.0.1,5005,"p3,seq=00582,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=18,raw=00"
2026-07-12T17:00:03.860919+00:00,1,,0,583,0,12000,500,6000,hd,0,19,19,127.0.0.1,5005,"p3,seq=00583,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=19,raw=00"
2026-07-12T17:00:04.866818+00:00,1,,0,584,0,12000,500,6000,hd,0,16,16,127.0.0.1,5005,"p3,seq=00584,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=16,raw=00"
2026-07-12T17:00:05.873403+00:00,1,,0,585,0,12000,500,6000,hd,0,17,17,127.0.0.1,5005,"p3,seq=00585,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=17,raw=00"
2026-07-12T17:00:06.881409+00:00,1,,0,586,0,12000,500,6000,hd,0,14,14,127.0.0.1,5005,"p3,seq=00586,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=14,raw=00"
2026-07-12T17:00:07.891188+00:00,1,,0,587,0,12000,500,6000,hd,0,15,15,127.0.0.1,5005,"p3,seq=00587,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=15,raw=00"
2026-07-12T17:00:08.896800+00:00,1,,0,588,0,12000,500,6000,hd,0,12,12,127.0.0.1,5005,"p3,seq=00588,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=12,raw=00"
2026-07-12T17:00:09.903150+00:00,1,,0,589,0,12000,500,6000,hd,0,13,13,127.0.0.1,5005,"p3,seq=00589,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=13,raw=00"
2026-07-12T17:00:10.910158+00:00,1,,0,590,0,12000,500,6000,hd,0,10,10,127.0.0.1,5005,"p3,seq=00590,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=10,raw=00"
2026-07-12T17:00:11.917971+00:00,1,,0,591,0,12000,500,6000,hd,0,11,11,127.0.0.1,5005,"p3,seq=00591,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=11,raw=00"
2026-07-12T17:00:12.928614+00:00,1,,0,592,0,12000,500,6000,hd,0,0E,0E,127.0.0.1,5005,"p3,seq=00592,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0E,raw=00"
2026-07-12T17:00:13.933840+00:00,1,,0,593,0,12000,500,6000,hd,0,0F,0F,127.0.0.1,5005,"p3,seq=00593,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0F,raw=00"
2026-07-12T17:00:14.942561+00:00,1,,0,594,0,12000,500,6000,hd,0,0C,0C,127.0.0.1,5005,"p3,seq=00594,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0C,raw=00"
2026-07-12T17:00:15.947173+00:00,1,,0,595,0,12000,500,6000,hd,0,0D,0D,127.0.0.1,5005,"p3,seq=00595,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0D,raw=00"
2026-07-12T17:00:16.957654+00:00,1,,0,596,0,12000,500,6000,hd,0,0A,0A,127.0.0.1,5005,"p3,seq=00596,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0A,raw=00"
2026-07-12T17:00:17.963345+00:00,1,,0,597,0,12000,500,6000,hd,0,0B,0B,127.0.0.1,5005,"p3,seq=00597,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=0B,raw=00"
2026-07-12T17:00:18.970353+00:00,1,,0,598,0,12000,500,6000,hd,0,08,08,127.0.0.1,5005,"p3,seq=00598,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=08,raw=00"
2026-07-12T17:00:19.976612+00:00,1,,0,599,0,12000,500,6000,hd,0,09,09,127.0.0.1,5005,"p3,seq=00599,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=09,raw=00"
2026-07-12T17:00:20.985294+00:00,1,,0,600,0,12000,500,6000,hd,0,06,06,127.0.0.1,5005,"p3,seq=00600,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=06,raw=00"
2026-07-12T17:00:21.994497+00:00,1,,0,601,0,12000,500,6000,hd,0,07,07,127.0.0.1,5005,"p3,seq=00601,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=07,raw=00"
2026-07-12T17:00:23.000643+00:00,1,,0,602,0,12000,500,6000,hd,0,04,04,127.0.0.1,5005,"p3,seq=00602,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=04,raw=00"
2026-07-12T17:00:24.007046+00:00,1,,0,603,0,12000,500,6000,hd,0,05,05,127.0.0.1,5005,"p3,seq=00603,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=05,raw=00"
2026-07-12T17:00:25.013740+00:00,1,,0,604,0,12000,500,6000,hd,0,02,02,127.0.0.1,5005,"p3,seq=00604,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=02,raw=00"
2026-07-12T17:00:26.025338+00:00,1,,0,605,0,12000,500,6000,hd,0,03,03,127.0.0.1,5005,"p3,seq=00605,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=03,raw=00"
2026-07-12T17:00:27.031596+00:00,1,,0,606,0,12000,500,6000,hd,0,00,00,127.0.0.1,5005,"p3,seq=00606,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=00,raw=00"
2026-07-12T17:00:28.038634+00:00,1,,0,607,0,12000,500,6000,hd,0,01,01,127.0.0.1,5005,"p3,seq=00607,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=01,raw=00"
2026-07-12T17:00:29.044837+00:00,1,,0,608,0,12000,500,6000,hd,0,3E,3E,127.0.0.1,5005,"p3,seq=00608,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3E,raw=00"
2026-07-12T17:00:30.051282+00:00,1,,0,609,0,12000,500,6000,hd,0,3F,3F,127.0.0.1,5005,"p3,seq=00609,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3F,raw=00"
2026-07-12T17:00:31.061094+00:00,1,,0,610,0,12000,500,6000,hd,0,3C,3C,127.0.0.1,5005,"p3,seq=00610,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3C,raw=00"
2026-07-12T17:00:32.068891+00:00,1,,0,611,0,12000,500,6000,hd,0,3D,3D,127.0.0.1,5005,"p3,seq=00611,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3D,raw=00"
2026-07-12T17:00:33.074495+00:00,1,,0,612,0,12000,500,6000,hd,0,3A,3A,127.0.0.1,5005,"p3,seq=00612,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3A,raw=00"
2026-07-12T17:00:34.080206+00:00,1,,0,613,0,12000,500,6000,hd,0,3B,3B,127.0.0.1,5005,"p3,seq=00613,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=3B,raw=00"
2026-07-12T17:00:35.092211+00:00,1,,0,614,0,12000,500,6000,hd,0,38,38,127.0.0.1,5005,"p3,seq=00614,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=38,raw=00"
2026-07-12T17:00:36.101060+00:00,1,,0,615,0,12000,500,6000,hd,0,39,39,127.0.0.1,5005,"p3,seq=00615,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=39,raw=00"
2026-07-12T17:00:37.106034+00:00,1,,0,616,0,12000,500,6000,hd,0,36,36,127.0.0.1,5005,"p3,seq=00616,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=36,raw=00"
2026-07-12T17:00:38.112282+00:00,1,,0,617,0,12000,500,6000,hd,0,37,37,127.0.0.1,5005,"p3,seq=00617,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=37,raw=00"
2026-07-12T17:00:39.117568+00:00,1,,0,618,0,12000,500,6000,hd,0,34,34,127.0.0.1,5005,"p3,seq=00618,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=34,raw=00"
2026-07-12T17:00:40.124171+00:00,1,,0,619,0,12000,500,6000,hd,0,35,35,127.0.0.1,5005,"p3,seq=00619,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=35,raw=00"
2026-07-12T17:00:41.137374+00:00,1,,0,620,0,12000,500,6000,hd,0,32,32,127.0.0.1,5005,"p3,seq=00620,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=32,raw=00"
2026-07-12T17:00:42.141086+00:00,1,,0,621,0,12000,500,6000,hd,0,33,33,127.0.0.1,5005,"p3,seq=00621,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=33,raw=00"
2026-07-12T17:00:43.148222+00:00,1,,0,622,0,12000,500,6000,hd,0,30,30,127.0.0.1,5005,"p3,seq=00622,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=30,raw=00"
2026-07-12T17:00:44.155975+00:00,1,,0,623,0,12000,500,6000,hd,0,31,31,127.0.0.1,5005,"p3,seq=00623,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=31,raw=00"
2026-07-12T17:00:45.165086+00:00,1,,0,624,0,12000,500,6000,hd,0,2E,2E,127.0.0.1,5005,"p3,seq=00624,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2E,raw=00"
2026-07-12T17:00:46.174183+00:00,1,,0,625,0,12000,500,6000,hd,0,2F,2F,127.0.0.1,5005,"p3,seq=00625,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2F,raw=00"
2026-07-12T17:00:47.177130+00:00,1,,0,626,0,12000,500,6000,hd,0,2C,2C,127.0.0.1,5005,"p3,seq=00626,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2C,raw=00"
2026-07-12T17:00:48.184860+00:00,1,,0,627,0,12000,500,6000,hd,0,2D,2D,127.0.0.1,5005,"p3,seq=00627,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2D,raw=00"
2026-07-12T17:00:49.192199+00:00,1,,0,628,0,12000,500,6000,hd,0,2A,2A,127.0.0.1,5005,"p3,seq=00628,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2A,raw=00"
2026-07-12T17:00:50.201854+00:00,1,,0,629,0,12000,500,6000,hd,0,2B,2B,127.0.0.1,5005,"p3,seq=00629,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=2B,raw=00"
2026-07-12T17:00:51.208681+00:00,1,,0,630,0,12000,500,6000,hd,0,28,28,127.0.0.1,5005,"p3,seq=00630,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=28,raw=00"
2026-07-12T17:00:52.215224+00:00,1,,0,631,0,12000,500,6000,hd,0,29,29,127.0.0.1,5005,"p3,seq=00631,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=29,raw=00"
2026-07-12T17:00:53.220460+00:00,1,,0,632,0,12000,500,6000,hd,0,26,26,127.0.0.1,5005,"p3,seq=00632,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=26,raw=00"
2026-07-12T17:00:54.228135+00:00,1,,0,633,0,12000,500,6000,hd,0,27,27,127.0.0.1,5005,"p3,seq=00633,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=27,raw=00"
2026-07-12T17:00:55.240396+00:00,1,,0,634,0,12000,500,6000,hd,0,24,24,127.0.0.1,5005,"p3,seq=00634,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=24,raw=00"
2026-07-12T17:00:56.244721+00:00,1,,0,635,0,12000,500,6000,hd,0,25,25,127.0.0.1,5005,"p3,seq=00635,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=25,raw=00"
2026-07-12T17:00:57.252037+00:00,1,,0,636,0,12000,500,6000,hd,0,22,22,127.0.0.1,5005,"p3,seq=00636,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=22,raw=00"
2026-07-12T17:00:58.264038+00:00,1,,0,637,0,12000,500,6000,hd,0,23,23,127.0.0.1,5005,"p3,seq=00637,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=23,raw=00"
