timestamp_utc,seq,gap,frame_ok,payload_bytes,frame_bytes,frame_bits,qpsk_symbols,ofdm_symbols,pad_q,tx_samples,fft_samples,cp_samples,pilot_bins,compact_payload
2026-08-06T08:15:50.385941+00:00,0,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00000,pan=090.0,tilt=085.5,sun_pan=090.0,sun_tilt=080.9,err=004.7,st=lock,v_mv=05296,i_ma=00300,p_mw=01589,src=ina,act=sw"
2026-08-06T08:15:50.634831+00:00,1,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00001,pan=091.4,tilt=080.6,sun_pan=093.6,sun_tilt=080.0,err=002.3,st=lock,v_mv=05299,i_ma=00301,p_mw=01598,src=ina,act=sw"
2026-08-06T08:15:50.885437+00:00,2,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00002,pan=094.1,tilt=080.0,sun_pan=098.4,sun_tilt=080.0,err=004.3,st=lock,v_mv=05297,i_ma=00300,p_mw=01591,src=ina,act=sw"
2026-08-06T08:15:51.137210+00:00,3,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00003,pan=098.1,tilt=080.0,sun_pan=104.4,sun_tilt=080.0,err=006.3,st=seek,v_mv=05293,i_ma=00299,p_mw=01581,src=ina,act=sw"
2026-08-06T08:15:51.388778+00:00,4,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00004,pan=103.2,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=006.8,st=seek,v_mv=05292,i_ma=00298,p_mw=01578,src=ina,act=sw"
2026-08-06T08:15:51.636737+00:00,5,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00005,pan=109.3,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.7,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:51.888862+00:00,6,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00006,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:52.140068+00:00,7,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00007,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:52.391053+00:00,8,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00008,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:52.643154+00:00,9,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00009,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:52.892359+00:00,10,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00010,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:53.144688+00:00,11,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00011,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:53.395450+00:00,12,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00012,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:53.645705+00:00,13,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00013,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:53.897780+00:00,14,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00014,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:54.148138+00:00,15,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00015,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:54.399430+00:00,16,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00016,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:54.651493+00:00,17,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00017,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:54.903137+00:00,18,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00018,pan=110.0,tilt=080.0,sun_pan=110.0,sun_tilt=080.0,err=000.0,st=lock,v_mv=05300,i_ma=00302,p_mw=01600,src=ina,act=sw"
2026-08-06T08:15:55.151467+00:00,19,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00019,pan=109.3,tilt=080.0,sun_pan=108.1,sun_tilt=080.0,err=001.1,st=lock,v_mv=05300,i_ma=00302,p_mw=01599,src=ina,act=sw"
2026-08-06T08:15:55.403763+00:00,20,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00020,pan=107.2,tilt=080.2,sun_pan=103.9,sun_tilt=080.5,err=003.3,st=lock,v_mv=05298,i_ma=00301,p_mw=01595,src=ina,act=sw"
2026-08-06T08:15:55.653401+00:00,21,0,1,129,133,1064,532,12,44,960,768,192,48,"trk,seq=00021,pan=103.8,tilt=081.2,sun_pan=098.4,sun_tilt=082.2,err=005.5,st=seek,v_mv=05295,i_ma=00299,p_mw=01585,src=ina,act=sw"
