timestamp_utc,seq,gap,frame_ok,payload_bytes,frame_bytes,frame_bits,qpsk_symbols,ofdm_symbols,pad_q,tx_samples,fft_samples,cp_samples,pilot_bins,compact_payload
2026-08-11T14:08:43.933496+00:00,0,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00000,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:44.184563+00:00,1,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00001,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:44.435744+00:00,2,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00002,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:44.686511+00:00,3,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00003,v_mv=00393,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:44.939074+00:00,4,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00004,v_mv=00393,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:45.186955+00:00,5,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00005,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:45.437971+00:00,6,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00006,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:45.689543+00:00,7,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00007,v_mv=00393,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:45.940560+00:00,8,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00008,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:46.192516+00:00,9,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00009,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:46.444105+00:00,10,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00010,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:46.693991+00:00,11,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00011,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:46.946258+00:00,12,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00012,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:47.196553+00:00,13,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00013,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:47.448705+00:00,14,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00014,v_mv=00393,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:47.699783+00:00,15,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00015,v_mv=00393,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:47.950386+00:00,16,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00016,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:48.204305+00:00,17,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00017,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:48.454662+00:00,18,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00018,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:48.704650+00:00,19,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00019,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:48.956434+00:00,20,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00020,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:49.206149+00:00,21,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00021,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:49.460792+00:00,22,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00022,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:49.710922+00:00,23,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00023,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:49.959674+00:00,24,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00024,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:50.212185+00:00,25,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00025,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:50.462929+00:00,26,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00026,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:50.714677+00:00,27,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00027,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:50.965878+00:00,28,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00028,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:51.217925+00:00,29,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00029,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:51.469613+00:00,30,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00030,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:51.718966+00:00,31,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00031,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:51.972175+00:00,32,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00032,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:52.221745+00:00,33,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00033,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:52.472622+00:00,34,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00034,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:52.726184+00:00,35,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00035,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:52.975894+00:00,36,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00036,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:53.226180+00:00,37,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00037,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:53.475759+00:00,38,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00038,v_mv=00395,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:08:53.730684+00:00,39,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00039,v_mv=00394,i_ma=+00000,p_mw=+00000,st=idl,src=ina"
2026-08-11T14:10:02.399462+00:00,0,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00000,v_mv=02974,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:02.651133+00:00,1,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00001,v_mv=02974,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:02.902243+00:00,2,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00002,v_mv=02975,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:03.153086+00:00,3,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00003,v_mv=02973,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:03.403020+00:00,4,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00004,v_mv=02974,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:03.656307+00:00,5,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00005,v_mv=02974,i_ma=-00222,p_mw=-00661,st=dis,src=ina"
2026-08-11T14:10:03.908481+00:00,6,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00006,v_mv=02974,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:04.159279+00:00,7,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00007,v_mv=02973,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:04.409638+00:00,8,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00008,v_mv=02973,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:04.662144+00:00,9,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00009,v_mv=02975,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:04.911222+00:00,10,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00010,v_mv=02975,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:05.161839+00:00,11,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00011,v_mv=02974,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:05.415429+00:00,12,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00012,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:05.666526+00:00,13,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00013,v_mv=02973,i_ma=-00223,p_mw=-00661,st=dis,src=ina"
2026-08-11T14:10:05.915915+00:00,14,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00014,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:06.167743+00:00,15,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00015,v_mv=02975,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:06.420693+00:00,16,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00016,v_mv=02974,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:06.672304+00:00,17,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00017,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:06.922838+00:00,18,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00018,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:07.173475+00:00,19,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00019,v_mv=02974,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:07.424940+00:00,20,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00020,v_mv=02973,i_ma=-00223,p_mw=-00662,st=dis,src=ina"
2026-08-11T14:10:07.675752+00:00,21,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00021,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:07.928961+00:00,22,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00022,v_mv=02974,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:08.180403+00:00,23,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00023,v_mv=02973,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:08.430480+00:00,24,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00024,v_mv=02973,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:08.678348+00:00,25,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00025,v_mv=02971,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:08.934146+00:00,26,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00026,v_mv=02973,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:09.184071+00:00,27,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00027,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:09.434436+00:00,28,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00028,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:09.685352+00:00,29,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00029,v_mv=02973,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:09.938929+00:00,30,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00030,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:10.189154+00:00,31,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00031,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:10.440231+00:00,32,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00032,v_mv=02970,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:10.691335+00:00,33,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00033,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:10.942615+00:00,34,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00034,v_mv=02974,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:11.194624+00:00,35,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00035,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:11.445354+00:00,36,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00036,v_mv=02971,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:11.695369+00:00,37,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00037,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
2026-08-11T14:10:11.947659+00:00,38,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00038,v_mv=02970,i_ma=-00223,p_mw=-00663,st=dis,src=ina"
2026-08-11T14:10:12.196238+00:00,39,0,1,63,67,536,268,6,20,480,384,96,24,"bss,seq=00039,v_mv=02971,i_ma=-00223,p_mw=-00664,st=dis,src=ina"
